Time, Reading1, Reading2
15369908,514,534
15370428,516,534
15370948,515,535
15371468,517,535
15371988,515,533
15372508,516,533
15373028,515,534
15373548,517,535
15374068,516,533
15374588,517,532
15375108,516,533
15375628,515,534
15376148,515,534
15376668,516,532
15377188,517,533
15377708,516,533
15378228,517,535
15378748,515,534
15379268,516,534
15379788,515,534
15380308,516,534
15380828,515,535
15381348,516,532
15381868,516,532
15382388,516,533
15382908,516,532
15383428,515,535
15383948,515,533
15384468,516,533
15384988,516,533
15385508,515,533
15386028,517,532
15386548,517,533
15387068,517,533
15387588,515,535
15388108,516,534
15388628,518,533
15389148,517,533
15389668,516,533
15390188,516,534
15390708,516,533
15391228,515,533
15391748,514,535
15392268,514,534
15392788,517,533
15393308,516,534
15393828,515,535
15394348,515,534
15394868,515,534
15395388,517,534
15395908,516,532
15396428,517,534
15396948,516,534
15397468,517,533
15397988,515,532
15398508,517,534
15399028,516,535
15399548,515,535
15400068,516,534
15400588,517,534
15401108,513,535
15401628,517,532
15402148,514,535
15402668,516,533
15403188,516,534
15403708,515,535
15404228,515,536
15404748,517,534
15405268,516,534
15405788,516,534
15406308,515,534
15406828,516,534
15407348,516,533
15407868,517,532
15408388,516,534
15408908,516,532
15409428,515,534
15409948,516,533
15410468,515,535
15410988,516,534
15411508,517,532
15412028,516,535
15412548,515,533
15413068,517,533
15413588,514,534
15414108,516,534
15414628,515,534
15415148,515,534
15415668,516,534
15416188,515,533
15416708,515,534
15417228,516,533
15417748,515,533
15418268,515,533
15418788,516,532
15419308,516,533
15419828,517,535
15420348,516,534
15420868,518,535
15421388,517,532
15421908,515,535
15422428,517,532
15422948,516,533
15423468,515,533
15423988,516,533
15424508,515,532
15425028,515,534
15425548,517,534
15426068,516,534
15426588,516,533
15427108,515,536
15427628,515,534
15428148,515,534
15428668,516,535
15429188,516,533
15429708,517,533
15430228,516,535
15430748,515,535
15431268,518,532
15431788,517,534
15432308,517,533
15432828,518,533
15433348,517,534
15433868,517,533
15434388,517,534
15434908,514,535
15435428,516,533
15435948,517,533
15436468,517,534
15436988,517,534
15437508,516,532
15438028,515,534
15438548,516,533
15439068,516,532
15439588,518,532
15440108,515,534
15440628,515,533
15441148,516,535
15441668,516,532
15442188,515,533
15442708,516,534
15443228,515,533
15443748,517,532
15444268,517,533
15444788,515,535
15445308,517,532
15445828,516,533
15446348,517,533
15446868,517,533
15447388,517,532
15447908,517,534
15448428,515,534
15448948,517,532
15449468,516,532
15449988,516,535
15450508,517,532
15451028,517,534
15451548,516,534
15452068,515,534
15452588,516,534
15453108,515,535
15453628,515,533
15454148,516,533
15454668,517,535
15455188,516,535
15455708,515,534
15456228,517,532
15456748,516,532
15457268,517,533
15457788,516,534
15458308,516,533
15458828,517,534
15459348,515,535
15459868,517,534
15460388,515,534
15460908,517,534
15461428,517,536
15461948,516,534
15462468,516,533
15462988,517,532
15463508,516,535
15464028,517,534
15464548,516,533
15465068,516,533
15465588,516,535
15466108,517,534
15466628,519,533
15467148,516,534
15467668,517,534
15468188,516,534
15468708,517,535
15469228,518,534
15469748,518,534
15470268,517,534
15470788,519,532
15471308,516,533
15471828,517,535
15472348,518,534
15472868,515,534
15473388,518,531
15473908,516,534
15474428,516,535
15474948,516,534
15475468,518,533
15475988,517,533
15476508,516,533
15477028,517,532
15477548,516,534
15478068,515,534
15478588,517,533
15479108,518,534
15479628,515,534
15480148,516,533
15480668,515,534
15481188,516,534
15481708,516,534
15482228,516,532
15482748,516,534
15483268,516,533
15483788,517,534
15484308,516,532
15484828,517,534
15485348,517,533
15485868,516,534
15486388,516,534
15486908,517,536
15487428,517,534
15487948,518,533
15488468,518,532
15488988,515,534
15489508,517,532
15490028,517,533
15490548,516,533
15491068,517,532
15491588,518,533
15492108,515,533
15492628,517,532
15493148,516,533
15493668,516,534
15494188,517,531
15494708,515,534
15495228,516,534
15495748,518,534
15496268,515,534
15496788,516,533
15497308,516,533
15497828,516,534
15498348,515,533
15498868,517,533
15499388,517,534
15499908,518,533
15500428,517,534
15500948,518,535
15501468,516,534
15501988,517,535
15502508,516,534
15503028,518,533
15503548,519,534
15504068,516,536
15504588,516,534
15505108,518,534
15505628,517,535
15506148,518,533
15506668,518,532
15507188,518,532
15507708,518,533
15508228,517,532
15508748,517,533
15509268,517,534
15509788,516,536
15510308,516,533
15510828,517,534
15511348,518,533
15511868,517,534
15512388,516,534
15512908,517,534
15513428,518,533
15513948,518,533
15514468,515,534
15514988,515,534
15515508,518,533
15516028,518,531
15516548,517,533
15517068,517,532
15517588,516,533
15518108,516,533
15518628,518,533
15519148,517,533
15519668,517,534
15520188,518,532
15520708,516,534
15521228,517,533
15521748,516,534
15522268,518,534
15522788,516,535
15523308,517,534
15523828,517,533
15524348,519,533
15524868,516,534
15525388,516,535
15525908,517,534
15526428,518,532
15526948,516,534
15527468,518,534
15527988,516,534
15528508,518,534
15529028,517,533
15529548,518,533
15530068,518,534
15530588,518,532
15531108,516,535
15531628,517,534
15532148,518,534
15532668,517,535
15533188,517,535
15533708,516,534
15534228,517,534
15534748,516,534
15535268,517,536
15535788,519,533
15536308,516,535
15536828,517,533
15537348,517,534
15537868,516,534
15538388,518,534
15538908,518,533
15539428,515,534
15539948,516,534
15540468,518,534
15540988,516,534
15541508,518,533
15542028,518,535
15542548,516,535
15543068,516,534
15543588,518,534
15544108,518,534
15544628,516,533
15545148,517,534
15545668,519,533
15546188,517,533
15546708,517,535
15547228,518,533
15547748,518,533
15548268,518,532
15548788,518,534
15549308,517,533
15549828,517,534
15550348,518,533
15550868,516,533
15551388,518,534
15551908,517,534
15552428,517,534
15552948,518,533
15553468,518,533
15553988,518,533
15554508,518,534
15555028,517,533
15555548,518,533
15556068,517,533
15556588,518,532
15557108,518,534
15557628,517,534
15558148,517,533
15558668,517,534
15559188,518,533
15559708,516,534
15560228,518,533
15560748,518,534
15561268,518,531
15561788,517,532
15562308,518,534
15562828,517,534
15563348,517,532
15563868,517,532
15564388,519,532
15564908,517,532
15565428,517,532
15565948,517,534
15566468,518,532
15566988,518,533
15567508,518,532
15568028,516,534
15568548,518,531
15569068,518,535
15569588,517,532
15570108,517,533
15570628,517,533
15571148,518,533
15571668,518,534
15572188,517,533
15572708,517,532
15573228,518,531
15573748,517,534
15574268,518,532
15574788,520,532
15575308,518,533
15575828,518,532
15576348,516,533
15576868,518,533
15577388,517,531
15577908,515,532
15578428,516,532
15578948,516,531
15579468,517,531
15579988,516,532
15580508,517,532
15581028,517,532
15581548,518,531
15582068,518,533
15582588,518,533
15583108,518,532
15583628,517,531
15584148,516,532
15584668,518,531
15585188,518,532
15585708,518,531
15586228,519,531
15586748,517,532
15587268,518,532
15587788,517,532
15588308,516,533
15588828,518,531
15589348,517,532
15589868,518,533
15590388,519,532
15590908,517,533
15591428,517,533
15591948,516,534
15592468,517,532
15592988,517,534
15593508,517,532
15594028,515,534
15594548,518,533
15595068,516,532
15595588,516,532
15596108,517,531
15596628,517,534
15597148,519,533
15597668,516,534
15598188,519,532
15598708,518,533
15599228,519,530
15599748,516,532
15600268,518,531
15600788,519,532
15601308,518,533
15601828,519,531
15602348,518,531
15602868,517,533
15603388,517,531
15603908,517,532
15604428,519,531
15604948,518,532
15605468,516,532
15605988,517,532
15606508,517,532
15607028,518,532
15607548,517,531
15608068,519,531
15608588,519,532
15609108,518,532
15609628,518,532
15610148,519,532
15610668,519,533
15611188,519,532
15611708,518,533
15612228,518,534
15612748,518,532
15613268,517,533
15613788,519,532
15614308,516,533
15614828,516,534
15615348,518,535
15615868,518,533
15616388,518,534
15616908,518,533
15617428,518,533
15617948,516,534
15618468,519,533
15618988,518,535
15619508,518,533
15620028,518,533
15620548,518,532
15621068,518,534
15621588,516,535
15622108,518,533
15622628,518,532
15623148,516,534
15623668,517,533
15624188,519,533
15624708,518,532
15625228,517,535
15625748,518,532
15626268,519,534
15626788,517,534
15627308,517,535
15627828,518,535
15628348,518,534
15628868,517,533
15629388,518,534
15629908,517,534
15630428,519,533
15630948,519,533
15631468,518,534
15631988,519,533
15632508,519,532
15633028,520,533
15633548,519,534
15634068,519,534
15634588,518,534
15635108,520,534
15635628,519,533
15636148,518,533
15636668,519,533
15637188,519,531
15637708,518,534
15638228,517,532
15638748,516,535
15639268,518,532
15639788,518,532
15640308,519,534
15640828,517,534
15641348,516,534
15641868,519,533
15642388,518,533
15642908,520,532
15643428,518,534
15643948,518,534
15644468,517,533
15644988,518,535
15645508,520,532
15646028,519,532
15646548,518,532
15647068,518,534
15647588,520,532
15648108,520,533
15648628,519,533
15649148,519,533
15649668,520,534
15650188,519,532
15650708,518,532
15651228,519,534
15651748,518,532
15652268,519,535
15652788,520,531
15653308,520,533
15653828,518,534
15654348,517,535
15654868,518,533
15655388,518,533
15655908,518,534
15656428,518,534
15656948,519,533
15657468,520,534
15657988,518,533
15658508,518,534
15659028,518,533
15659548,519,533
15660068,518,534
15660588,520,533
15661108,517,533
15661628,519,532
15662148,518,533
15662668,519,534
15663188,518,532
15663708,519,535
15664228,517,534
15664748,518,533
15665268,520,533
15665788,518,534
15666308,519,534
15666828,519,533
15667348,518,534
15667868,518,532
15668388,519,532
15668908,518,534
15669428,518,534
15669948,520,533
15670468,520,533
15670988,518,533
15671508,519,534
15672028,519,535
15672548,519,533
15673068,518,533
15673588,518,532
15674108,518,534
15674628,520,534
15675148,518,535
15675668,518,533
15676188,518,535
15676708,519,533
15677228,517,535
15677748,519,534
15678268,517,533
15678788,517,534
15679308,516,534
15679828,518,533
15680348,518,534
15680868,518,533
15681388,519,534
15681908,518,534
15682428,519,534
15682948,518,535
15683468,519,534
15683988,520,534
15684508,519,534
15685028,518,534
15685548,518,534
15686068,520,533
15686588,519,532
15687108,518,535
15687628,519,534
15688148,519,533
15688668,518,534
15689188,517,534
15689708,519,534
15690228,518,534
15690748,520,533
15691268,518,535
15691788,518,533
15692308,519,535
15692828,518,534
15693348,520,534
15693868,520,534
15694388,517,534
15694908,517,535
15695428,518,533
15695948,518,533
15696468,518,533
15696988,518,535
15697508,518,535
15698028,517,533
15698548,518,533
15699068,518,533
15699588,518,533
15700108,518,533
15700628,519,533
15701148,518,534
15701668,518,533
15702188,519,533
15702708,519,535
15703228,518,535
15703748,519,532
15704268,518,535
15704788,520,534
15705308,519,535
15705828,520,534
15706348,519,533
15706868,519,532
15707388,518,534
15707908,520,534
15708428,519,535
15708948,521,533
15709468,518,535
15709988,518,534
15710508,520,534
15711028,521,533
15711548,520,534
15712068,520,534
15712588,519,532
15713108,518,533
15713628,519,533
15714148,518,535
15714668,519,534
15715188,520,534
15715708,520,535
15716228,519,534
15716748,520,534
15717268,521,534
15717788,519,535
15718308,521,533
15718828,519,533
15719348,519,533
15719868,519,534
15720388,519,535
15720908,519,534
15721428,519,533
15721948,520,535
15722468,521,533
15722988,520,533
15723508,518,534
15724028,520,534
15724548,520,534
15725068,518,534
15725588,521,534
15726108,520,534
15726628,520,534
15727148,519,535
15727668,520,535
15728188,519,534
15728708,520,533
15729228,520,534
15729748,520,535
15730268,521,533
15730788,520,533
15731308,518,534
15731828,518,535
15732348,519,535
15732868,520,535
15733388,520,532
15733908,518,535
15734428,520,535
15734948,520,533
15735468,519,533
15735988,520,533
15736508,520,534
15737028,521,533
15737548,518,535
15738068,521,534
15738588,520,533
15739108,520,533
15739628,520,533
15740148,518,533
15740668,520,533
15741188,521,532
15741708,519,534
15742228,520,532
15742748,519,533
15743268,518,536
15743788,519,535
15744308,519,533
15744828,519,535
15745348,520,533
15745868,520,534
15746388,518,535
15746908,519,533
15747428,519,534
15747948,519,533
15748468,519,534
15748988,520,534
15749508,518,534
15750028,520,534
15750548,518,535
15751068,517,535
15751588,517,535
15752108,519,534
15752628,519,535
15753148,518,534
15753668,519,533
15754188,519,534
15754708,518,536
15755228,519,533
15755748,520,534
15756268,518,534
15756788,519,535
15757308,518,535
15757828,520,533
15758348,518,535
15758868,519,534
15759388,518,534
15759908,519,535
15760428,518,534
15760948,520,534
15761468,517,535
15761988,519,535
15762508,519,535
15763028,518,535
15763548,519,535
15764068,519,535
15764588,518,534
15765108,519,535
15765628,519,533
15766148,519,533
15766668,519,534
15767188,519,533
15767708,518,534
15768228,519,534
15768748,519,535
15769268,518,535
15769788,518,534
15770308,520,533
15770828,518,535
15771348,518,534
15771868,520,534
15772388,518,535
15772908,518,535
15773428,519,533
15773948,517,534
15774468,519,533
15774988,518,535
15775508,519,534
15776028,519,533
15776548,518,534
15777068,518,533
15777588,519,533
15778108,519,533
15778628,521,533
15779148,517,534
15779668,518,532
15780188,518,535
15780708,519,533
15781228,519,533
15781748,519,533
15782268,517,535
15782788,518,535
15783308,519,532
15783828,519,535
15784348,517,536
15784868,520,533
15785388,517,535
15785908,518,533
15786428,520,534
15786948,518,535
15787468,518,533
15787988,519,535
15788508,519,534
15789028,518,534
15789548,518,535
15790068,518,533
15790588,518,536
15791108,517,536
15791628,519,535
15792148,518,533
15792668,519,533
15793188,518,535
15793708,520,534
15794228,517,534
15794748,518,533
15795268,518,533
15795788,520,536
15796308,519,533
15796828,518,534
15797348,520,534
15797868,518,536
15798388,519,533
15798908,520,533
15799428,519,535
15799948,518,535
15800468,518,535
15800988,519,534
15801508,518,533
15802028,518,535
15802548,519,534
15803068,518,535
15803588,521,532
15804108,517,534
15804628,520,533
15805148,519,535
15805668,519,535
15806188,519,533
15806708,518,534
15807228,518,533
15807748,518,535
15808268,517,535
15808788,519,534
15809308,520,535
15809828,519,534
15810348,519,534
15810868,519,535
15811388,520,534
15811908,518,535
15812428,520,533
15812948,518,536
15813468,520,533
15813988,520,533
15814508,518,533
15815028,519,533
15815548,519,533
15816068,518,534
15816588,519,533
15817108,518,533
15817628,520,534
15818148,520,532
15818668,520,533
15819188,519,534
15819708,519,535
15820228,519,535
15820748,518,535
15821268,518,534
15821788,517,536
15822308,520,532
15822828,519,535
15823348,519,534
15823868,519,533
15824388,520,532
15824908,519,533
15825428,521,533
15825948,519,534
15826468,521,533
15826988,519,535
15827508,520,534
15828028,518,534
15828548,520,534
15829068,518,535
15829588,520,534
15830108,517,534
15830628,519,534
15831148,518,534
15831668,519,535
15832188,519,533
15832708,518,534
15833228,521,534
15833748,520,534
15834268,518,535
15834788,519,534
15835308,520,535
15835828,521,533
15836348,518,536
15836868,519,533
15837388,519,536
15837908,519,535
15838428,521,534
15838948,519,534
15839468,520,533
15839988,521,532
15840508,520,534
15841028,520,535
15841548,520,534
15842068,517,535
15842588,520,533
15843108,518,534
15843628,519,535
15844148,519,535
15844668,519,533
15845188,519,535
15845708,520,533
15846228,520,532
15846748,519,533
15847268,519,533
15847788,519,534
15848308,518,535
15848828,519,534
15849348,520,533
15849868,519,532
15850388,518,535
15850908,520,533
15851428,519,533
15851948,519,534
15852468,519,533
15852988,521,534
15853508,519,534
15854028,520,532
15854548,520,533
15855068,519,534
15855588,521,534
15856108,518,535
15856628,518,534
15857148,520,535
15857668,521,534
15858188,518,535
15858708,518,534
15859228,518,534
15859748,520,535
15860268,518,534
15860788,518,534
15861308,519,533
15861828,520,534
15862348,518,535
15862868,520,533
15863388,520,534
15863908,519,534
15864428,519,534
15864948,519,534
15865468,520,533
15865988,519,534
15866508,520,534
15867028,519,536
15867548,519,534
15868068,520,533
15868588,519,533
15869108,521,533
15869628,520,533
15870148,518,534
15870668,520,534
15871188,519,535
15871708,519,535
15872228,518,534
15872748,518,535
15873268,521,534
15873788,519,533
15874308,520,535
15874828,518,534
15875348,520,535
15875868,520,534
15876388,519,533
15876908,518,534
15877428,519,535
15877948,521,534
15878468,518,535
15878988,519,535
15879508,521,533
15880028,521,533
15880548,519,536
15881068,520,533
15881588,519,534
15882108,521,534
15882628,519,534
15883148,518,534
15883668,519,535
15884188,519,533
15884708,520,534
15885228,521,533
15885748,521,533
15886268,520,535
15886788,521,533
15887308,521,533
15887828,520,533
15888348,519,535
15888868,519,534
15889388,520,533
15889908,518,534
15890428,519,535
15890948,518,535
15891468,520,534
15891988,521,533
15892508,518,534
15893028,519,535
15893548,519,535
15894068,519,535
15894588,520,533
15895108,520,533
15895628,520,534
15896148,519,533
15896668,519,534
15897188,520,535
15897708,521,535
15898228,521,535
15898748,520,534
15899268,519,535
15899788,520,533
15900308,517,536
15900828,520,533
15901348,518,534
15901868,519,533
15902388,519,533
15902908,519,534
15903428,520,533
15903948,518,535
15904468,522,533
15904988,520,534
15905508,520,532
15906028,520,534
15906548,520,535
15907068,520,535
15907588,519,535
15908108,519,535
15908628,519,533
15909148,520,533
15909668,520,535
15910188,520,533
15910708,519,535
15911228,519,534
15911748,520,533
15912268,520,535
15912788,519,533
15913308,519,534
15913828,519,535
15914348,521,534
15914868,520,535
15915388,520,533
15915908,521,534
15916428,520,534
15916948,520,535
15917468,520,535
15917988,519,535
15918508,520,534
15919028,521,534
15919548,520,535
15920068,522,534
15920588,520,533
15921108,520,534
15921628,521,534
15922148,520,533
15922668,520,534
15923188,521,534
15923708,521,534
15924228,519,536
15924748,519,534
15925268,520,533
15925788,520,535
15926308,520,533
15926828,520,534
15927348,520,534
15927868,521,534
15928388,521,533
15928908,519,535
15929428,521,534
15929948,518,535
15930468,522,534
15930988,520,535
15931508,520,534
15932028,520,535
15932548,519,536
15933068,520,533
15933588,519,535
15934108,521,533
15934628,518,534
15935148,519,533
15935668,519,535
15936188,520,535
15936708,520,535
15937228,519,534
15937748,521,534
15938268,519,534
15938788,520,534
15939308,521,535
15939828,522,533
15940348,522,532
15940868,521,533
15941388,520,535
15941908,521,534
15942428,521,535
15942948,521,535
15943468,520,535
15943988,522,533
15944508,520,536
15945028,520,534
15945548,519,535
15946068,521,533
15946588,520,534
15947108,522,534
15947628,520,534
15948148,520,536
15948668,520,535
15949188,520,535
15949708,519,535
15950228,520,535
15950748,522,534
15951268,522,534
15951788,520,535
15952308,520,533
15952828,521,535
15953348,521,534
15953868,521,535
15954388,520,534
15954908,521,534
15955428,520,533
15955948,519,535
15956468,521,536
15956988,520,536
15957508,522,534
15958028,520,535
15958548,522,534
15959068,522,532
15959588,519,535
15960108,521,534
15960628,520,535
15961148,520,535
15961668,522,533
15962188,522,534
15962708,520,535
15963228,522,536
15963748,520,535
15964268,520,535
15964788,521,535
15965308,521,535
15965828,522,534
15966348,520,533
15966868,522,534
15967388,522,534
15967908,520,535
15968428,521,536
15968948,522,533
15969468,522,533
15969988,519,535
15970508,522,533
15971028,522,535
15971548,520,533
15972068,521,536
15972588,519,536
15973108,520,536
15973628,522,535
15974148,521,534
15974668,521,536
15975188,520,536
15975708,521,535
15976228,520,536
15976748,522,534
15977268,521,535
15977788,520,535
15978308,521,534
15978828,521,535
15979348,521,534
15979868,521,535
15980388,520,533
15980908,520,533
15981428,521,534
15981948,519,534
15982468,520,535
15982988,519,534
15983508,521,533
15984028,519,534
15984548,520,533
15985068,519,533
15985588,521,533
15986108,521,533
15986628,522,534
15987148,519,534
15987668,521,533
15988188,520,535
15988708,520,533
15989228,520,534
15989748,520,535
15990268,520,536
15990788,520,534
15991308,520,535
15991828,519,534
15992348,519,534
15992868,519,536
15993388,521,534
15993908,519,535
15994428,520,534
15994948,518,535
15995468,522,532
15995988,519,534
15996508,521,533
15997028,521,533
15997548,521,533
15998068,520,535
15998588,520,534
15999108,519,536
15999628,521,535
16000148,519,535
16000668,520,534
16001188,520,534
16001708,520,535
16002228,519,535
16002748,521,534
16003268,521,533
16003788,519,534
16004308,519,535
16004828,520,535
16005348,519,536
16005868,519,534
16006388,519,534
16006908,519,534
16007428,519,536
16007948,520,534
16008468,521,533
16008988,521,533
16009508,519,534
16010028,521,535
16010548,521,534
16011068,521,535
16011588,520,534
16012108,519,533
16012628,522,532
16013148,520,535
16013668,521,535
16014188,520,535
16014708,519,534
16015228,519,535
16015748,522,534
16016268,519,534
16016788,520,535
16017308,521,534
16017828,521,534
16018348,520,535
16018868,520,533
16019388,519,534
16019908,523,532
16020428,519,535
16020948,520,533
16021468,520,535
16021988,520,533
16022508,522,533
16023028,520,535
16023548,520,535
16024068,520,533
16024588,520,534
16025108,521,534
16025628,521,535
16026148,521,534
16026668,521,533
16027188,520,535
16027708,520,533
16028228,520,535
16028748,520,534
16029268,520,536
16029788,522,534
16030308,521,533
16030828,520,533
16031348,522,534
16031868,521,534
16032388,522,533
16032908,522,533
16033428,522,535
16033948,522,533
16034468,521,535
16034988,522,533
16035508,521,534
16036028,522,535
16036548,521,533
16037068,521,533
16037588,522,535
16038108,520,534
16038628,522,534
16039148,522,534
16039668,521,536
16040188,520,535
16040708,520,533
16041228,521,534
16041748,521,534
16042268,522,533
16042788,522,534
16043308,519,535
16043828,522,533
16044348,523,534
16044868,521,534
16045388,520,533
16045908,521,533
16046428,520,535
16046948,521,534
16047468,520,533
16047988,519,533
16048508,521,532
16049028,521,533
16049548,521,534
16050068,520,535
16050588,522,534
16051108,520,535
16051628,522,534
16052148,520,534
16052668,521,533
16053188,520,534
16053708,522,533
16054228,522,533
16054748,521,536
16055268,522,535
16055788,522,533
16056308,521,536
16056828,522,534
16057348,521,534
16057868,522,535
16058388,522,534
16058908,522,534
16059428,523,533
16059948,520,536
16060468,521,533
16060988,522,535
16061508,522,534
16062028,521,534
16062548,521,534
16063068,522,534
16063588,523,536
16064108,521,534
16064628,522,534
16065148,521,534
16065668,520,534
16066188,520,534
16066708,521,533
16067228,522,532
16067748,521,535
16068268,520,534
16068788,522,535
16069308,520,534
16069828,521,534
16070348,521,534
16070868,520,535
16071388,522,532
16071908,520,535
16072428,523,533
16072948,520,535
16073468,520,534
16073988,520,535
16074508,520,534
16075028,520,534
16075548,523,534
16076068,522,534
16076588,522,535
16077108,522,534
16077628,520,534
16078148,521,533
16078668,522,535
16079188,522,534
16079708,521,535
16080228,522,533
16080748,521,535
16081268,521,535
16081788,522,533
16082308,520,536
16082828,521,534
16083348,520,536
16083868,520,535
16084388,521,534
16084908,521,533
16085428,520,535
16085948,520,536
16086468,521,534
16086988,521,535
16087508,522,530
16088028,522,530
16088548,521,530
16089068,521,531
16089588,521,530
16090108,522,533
16090628,522,533
16091148,519,535
16091668,521,533
16092188,519,535
16092708,520,536
16093228,522,534
16093748,523,533
16094268,520,534
16094788,520,535
16095308,520,534
16095828,520,534
16096348,519,535
16096868,520,534
16097388,521,535
16097908,521,534
16098428,521,533
16098948,521,534
16099468,519,536
16099988,520,535
16100508,520,534
16101028,520,534
16101548,519,535
16102068,521,534
16102588,521,535
16103108,521,535
16103628,521,535
16104148,521,534
16104668,521,536
16105188,520,536
16105708,522,535
16106228,521,535
16106748,521,533
16107268,522,534
16107788,519,535
16108308,520,535
16108828,520,534
16109348,522,535
16109868,521,534
16110388,521,535
16110908,521,535
16111428,521,534
16111948,523,534
16112468,521,536
16112988,520,536
16113508,521,534
16114028,520,535
16114548,521,534
16115068,521,536
16115588,520,535
16116108,520,536
16116628,522,534
16117148,521,533
16117668,520,535
16118188,522,533
16118708,522,533
16119228,522,533
16119748,521,534
16120268,521,535
16120788,522,535
16121308,521,535
16121828,523,534
16122348,521,533
16122868,524,533
16123388,520,535
16123908,523,534
16124428,521,533
16124948,522,535
16125468,523,533
16125988,522,535
16126508,522,535
16127028,521,534
16127548,522,534
16128068,522,534
16128588,520,535
16129108,522,534
16129628,520,535
16130148,521,535
16130668,522,535
16131188,522,535
16131708,523,534
16132228,522,533
16132748,521,534
16133268,523,534
16133788,521,534
16134308,522,534
16134828,524,533
16135348,523,534
16135868,521,536
16136388,523,535
16136908,523,534
16137428,523,534
16137948,522,533
16138468,522,534
16138988,523,535
16139508,521,536
16140028,524,535
16140548,522,534
16141068,523,533
16141588,523,534
16142108,523,533
16142628,522,533
16143148,523,533
16143668,522,534
16144188,523,533
16144708,523,535
16145228,524,533
16145748,522,535
16146268,522,533
16146788,523,535
16147308,523,534
16147828,521,536
16148348,523,535
16148868,522,533
16149388,523,533
16149908,522,534
16150428,522,534
16150948,521,535
16151468,522,534
16151988,524,534
16152508,521,535
16153028,523,535
16153548,523,534
16154068,523,533
16154588,522,534
16155108,522,535
16155628,521,534
16156148,522,536
16156668,523,534
16157188,523,535
16157708,524,534
16158228,524,533
16158748,523,534
16159268,523,535
16159788,523,533
16160308,523,535
16160828,522,535
16161348,521,535
16161868,523,534
16162388,521,535
16162908,523,533
16163428,522,534
16163948,523,535
16164468,523,535
16164988,522,535
16165508,524,534
16166028,523,532
16166548,524,533
16167068,524,534
16167588,522,536
16168108,522,535
16168628,522,533
16169148,522,533
16169668,523,533
16170188,523,536
16170708,522,533
16171228,523,533
16171748,523,535
16172268,523,534
16172788,523,536
16173308,525,534
16173828,523,534
16174348,522,533
16174868,523,533
16175388,523,535
16175908,523,535
16176428,522,535
16176948,522,536
16177468,524,534
16177988,520,535
16178508,521,535
16179028,524,534
16179548,522,534
16180068,524,533
16180588,525,533
16181108,524,534
16181628,524,535
16182148,524,534
16182668,522,534
16183188,522,534
16183708,523,535
16184228,522,536
16184748,523,535
16185268,524,536
16185788,523,534
16186308,524,535
16186828,522,535
16187348,524,534
16187868,523,535
16188388,524,535
16188908,524,535
16189428,523,534
16189948,524,533
16190468,523,535
16190988,523,536
16191508,524,534
16192028,523,533
16192548,522,534
16193068,524,533
16193588,522,535
16194108,523,533
16194628,524,534
16195148,523,533
16195668,522,534
16196188,524,535
16196708,525,533
16197228,523,533
16197748,522,535
16198268,524,535
16198788,523,535
16199308,522,536
16199828,523,535
16200348,524,535
16200868,523,537
16201388,522,535
16201908,525,534
16202428,524,533
16202948,522,536
16203468,524,534
16203988,523,534
16204508,524,535
16205028,523,536
16205548,524,533
16206068,522,535
16206588,524,534
16207108,524,533
16207628,524,534
16208148,522,534
16208668,523,535
16209188,523,536
16209708,522,533
16210228,523,536
16210748,524,535
16211268,522,534
16211788,522,534
16212308,523,533
16212828,524,534
16213348,523,534
16213868,522,534
16214388,523,536
16214908,522,534
16215428,524,535
16215948,524,536
16216468,524,534
16216988,525,534
16217508,523,534
16218028,522,534
16218548,523,534
16219068,522,534
16219588,522,535
16220108,523,533
16220628,523,534
16221148,522,535
16221668,525,534
16222188,524,535
16222708,524,536
16223228,524,535
16223748,523,536
16224268,524,533
16224788,521,536
16225308,524,535
16225828,523,534
16226348,524,534
16226868,523,536
16227388,525,533
16227908,525,534
16228428,523,536
16228948,524,534
16229468,523,535
16229988,524,535
16230508,524,535
16231028,522,535
16231548,522,534
16232068,523,534
16232588,524,534
16233108,525,533
16233628,524,535
16234148,522,535
16234668,523,534
16235188,523,533
16235708,523,535
16236228,524,535
16236748,524,534
16237268,524,534
16237788,523,534
16238308,525,534
16238828,524,533
16239348,524,535
16239868,524,532
16240388,524,535
16240908,524,533
16241428,524,534
16241948,523,533
16242468,524,535
16242988,523,535
16243508,522,535
16244028,523,533
16244548,523,536
16245068,521,535
16245588,521,535
16246108,522,535
16246628,524,533
16247148,523,533
16247668,522,536
16248188,522,535
16248708,522,535
16249228,523,534
16249748,524,536
16250268,523,534
16250788,522,536
16251308,523,535
16251828,525,533
16252348,524,533
16252868,522,534
16253388,524,533
16253908,522,536
16254428,522,535
16254948,522,535
16255468,522,535
16255988,524,535
16256508,523,536
16257028,523,536
16257548,524,533
16258068,523,534
16258588,523,534
16259108,524,534
16259628,522,535
16260148,522,536
16260668,522,534
16261188,523,535
16261708,522,535
16262228,525,533
16262748,525,534
16263268,522,536
16263788,523,535
16264308,524,534
16264828,522,535
16265348,523,536
16265868,523,535
16266388,522,535
16266908,523,535
16267428,522,535
16267948,524,534
16268468,523,535
16268988,524,535
16269508,524,536
16270028,523,533
16270548,524,534
16271068,523,536
16271588,522,535
16272108,525,534
16272628,524,533
16273148,524,534
16273668,524,534
16274188,523,534
16274708,522,535
16275228,523,536
16275748,523,536
16276268,522,535
16276788,523,536
16277308,523,535
16277828,524,536
16278348,524,534
